"transcript.id"	"transcript.type"	"total.reads"	"aligned.max"	"alignment.mid"	"alignment.min"	"alignment.score"	"adjusted.score"
ENST00000262506.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000439602.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000367837.7	protein_coding	12	12	0	0	5.645029269476762E-6	0.047209379780634164
ENST00000265028.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000361413.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000557364.3	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000231526.6	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000251020.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000426279.1	processed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000395969.4	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000276079.10	protein_coding	28	25	2	1	3.642599816563404E-9	3.046306226591975E-5
ENST00000260665.9	protein_coding	83	80	3	0	5.629095388257269E-34	4.707612473199554E-30
ENST00000256324.12	protein_coding	1	1	0	0	1.0	8363.0
ENST00000268182.7	protein_coding	11	11	0	0	1.6935087808430286E-5	0.1416281393419025
ENST00000378322.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000302692.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000334598.9	protein_coding	1	1	0	0	1.0	8363.0
ENST00000257181.9	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000410111.5	protein_coding	12	12	0	0	5.645029269476762E-6	0.047209379780634164
ENST00000395119.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000554988.1	antisense	1	1	0	0	1.0	8363.0
ENST00000389131.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000374423.5	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000383578.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000426013.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000296799.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000409882.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000411767.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000373625.5	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000238823.10	protein_coding	9	8	1	0	0.002895900015241579	24.218411827465328
ENST00000229570.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000324868.10	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000294016.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000381525.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000339438.8	protein_coding	29	25	2	2	1.7962789180739654E-8	1.5022280591852572E-4
ENST00000259569.5	protein_coding	4	2	2	0	1.0	8363.0
ENST00000392334.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000317276.6	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000282074.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000298048.4	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000305877.10	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000359942.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000266070.6	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000380607.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000267068.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000251691.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000279392.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000454349.4	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000497056.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000617979.2	protein_coding	2	1	1	0	1.0	8363.0
ENST00000334478.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000259806.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000319420.3	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000349752.7	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000435213.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000245539.8	protein_coding	2	1	1	0	1.0	8363.0
ENST00000474879.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000370782.4	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000007510.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000435070.4	protein_coding	9	5	3	1	0.43453741807651275	3634.036427373876
ENST00000323571.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000559271.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000449470.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000357430.5	protein_coding	9	8	1	0	0.002895900015241579	24.218411827465328
ENST00000604262.3	protein_coding	8	6	2	0	0.05898491083676269	493.2908093278464
ENST00000222330.5	protein_coding	2	1	1	0	1.0	8363.0
ENST00000417960.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000367334.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000216479.5	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000264893.8	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000250373.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000613102.2	protein_coding	15	13	2	0	9.429289631607481E-5	0.7885714918913337
ENST00000361189.4	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000371157.5	protein_coding	19	16	2	1	2.1875456359769347E-5	0.18294444153675105
ENST00000604729.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000375203.5	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000344762.5	protein_coding	2	1	1	0	1.0	8363.0
ENST00000378037.7	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000262291.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000262554.4	protein_coding	7	7	0	0	0.0013717421124828531	11.4718792866941
ENST00000310574.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000431350.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000591092.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000525303.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000560985.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000325385.9	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000367321.5	protein_coding	17	15	1	1	1.345050183961747E-5	0.11248654688472091
ENST00000357310.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000377818.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000336458.10	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000599910.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000618938.2	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000264951.6	protein_coding	11	11	0	0	1.6935087808430286E-5	0.1416281393419025
ENST00000319540.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000297540.4	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000216106.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000222726.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000298288.8	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000263370.2	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000341865.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000292246.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000296679.6	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000397641.5	protein_coding	15	14	1	0	6.481329901991838E-6	0.054203361970357744
ENST00000337002.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000263681.4	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000352511.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000458431.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000394997.3	protein_coding	30	28	2	0	2.6242023855190705E-11	2.1946204550095986E-7
ENST00000299259.8	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000300101.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000313601.8	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000334082.8	protein_coding	1	1	0	0	1.0	8363.0
ENST00000338382.8	protein_coding	15	13	2	0	9.429289631607481E-5	0.7885714918913337
ENST00000361069.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000375180.4	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000615885.2	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000464646.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000367454.3	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000542638.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000571688.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000229330.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000310454.8	protein_coding	2	1	1	0	1.0	8363.0
ENST00000381440.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000340342.8	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000374040.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000267113.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000396856.3	protein_coding	8	8	0	0	4.572473708276177E-4	3.8239597622313672
ENST00000295321.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000238855.9	protein_coding	1	1	0	0	1.0	8363.0
ENST00000370938.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000264400.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000564288.3	protein_coding	9	8	1	0	0.002895900015241579	24.218411827465328
ENST00000378024.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000536441.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000369851.5	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000380762.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000511824.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000376285.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000557854.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000253099.8	protein_coding	5	5	0	0	0.012345679012345678	103.24691358024691
ENST00000421351.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000247001.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000290949.5	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000372391.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000370818.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000550107.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000246533.5	protein_coding	8	8	0	0	4.572473708276177E-4	3.8239597622313672
ENST00000241052.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000261503.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000249442.8	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000263383.5	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000366999.6	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000615084.2	protein_coding	7	5	1	1	0.13580246913580246	1135.716049382716
ENST00000357443.2	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000455445.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000559517.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000287598.8	protein_coding	9	7	2	0	0.024843773814967232	207.76848041457097
ENST00000393892.5	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000561992.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000369984.4	protein_coding	7	7	0	0	0.0013717421124828531	11.4718792866941
ENST00000332127.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000552361.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000420358.2	protein_coding	10	10	0	0	5.080526342529086E-5	0.4248844180257074
ENST00000302345.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000396068.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000367467.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000335508.8	protein_coding	44	38	4	2	1.4891182017546872E-12	1.2453495521274448E-8
ENST00000310441.9	protein_coding	40	38	2	0	7.898720385373152E-16	6.605699858287567E-12
ENST00000360467.5	protein_coding	9	9	0	0	1.5241579027587258E-4	1.2746532540771225
ENST00000374987.3	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000373255.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000368594.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000283033.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000432228.1	processed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000393487.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000261623.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000270112.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000379270.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000248600.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000305242.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000306107.7	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000374721.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000264595.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000555133.3	protein_coding	7	6	1	0	0.0205761316872428	172.0781893004115
ENST00000221086.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000393893.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000382100.5	protein_coding	2	1	1	0	1.0	8363.0
ENST00000355630.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000261769.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000339901.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000399262.4	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000269141.5	protein_coding	14	10	4	0	0.012118623390617835	101.34804741573696
ENST00000252485.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000227471.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000300069.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000263347.9	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000270066.8	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000310078.10	protein_coding	1	1	0	0	1.0	8363.0
ENST00000254654.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000371514.5	protein_coding	6	4	2	0	0.3004115226337449	2512.3415637860085
ENST00000265361.5	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000311487.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000560626.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000375754.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000394147.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000389682.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000458385.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000369002.6	protein_coding	9	8	1	0	0.002895900015241579	24.218411827465328
ENST00000361367.4	protein_coding	24	22	2	0	1.2247302612532166E-8	1.024241917486065E-4
ENST00000446023.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000361114.7	protein_coding	4	2	2	0	1.0	8363.0
ENST00000306200.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000251081.6	protein_coding	7	6	1	0	0.0205761316872428	172.0781893004115
ENST00000535020.4	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000348911.8	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000425232.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000285737.6	protein_coding	23	18	5	0	3.9312726063787386E-5	0.3287723280714539
ENST00000378251.2	protein_coding	6	6	0	0	0.00411522633744856	34.415637860082306
ENST00000330459.5	protein_coding	29	25	4	0	1.7962789180739654E-8	1.5022280591852572E-4
ENST00000491935.3	protein_coding	4	3	1	0	0.3333333333333333	2787.6666666666665
ENST00000529366.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000244745.2	protein_coding	8	7	1	0	0.007773205304069501	65.00731595793324
ENST00000381334.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000366600.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000238651.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000371621.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000452510.4	protein_coding	17	12	4	1	0.005624470212260767	47.037444385136794
ENST00000435381.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000567759.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000217456.2	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000614660.1	transcribed_processed_pseudogene	1	1	0	0	1.0	8363.0
ENST00000215375.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000346085.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000301458.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000370911.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000356244.5	protein_coding	24	22	1	1	1.2247302612532166E-8	1.024241917486065E-4
ENST00000339486.5	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000330579.3	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000313733.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000392993.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000228251.6	protein_coding	10	10	0	0	5.080526342529086E-5	0.4248844180257074
ENST00000435359.3	protein_coding	12	10	2	0	0.0016314134588787843	13.643510756603273
ENST00000287380.3	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000309776.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000263574.7	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000156109.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000311127.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000310455.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000367500.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000302763.9	protein_coding	19	18	1	0	1.006658168768147E-7	8.418682265408013E-4
ENST00000359213.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000394935.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000394374.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000332499.3	protein_coding	2	1	1	0	1.0	8363.0
ENST00000260247.7	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000399022.6	protein_coding	1	1	0	0	1.0	8363.0
ENST00000446658.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000368892.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000535941.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000342512.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000450366.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000404989.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000347739.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000312584.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000608424.3	protein_coding	28	27	1	0	7.474824118663428E-12	6.251195410438224E-8
ENST00000529749.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000294256.10	protein_coding	1	1	0	0	1.0	8363.0
ENST00000615383.2	protein_coding	1	1	0	0	1.0	8363.0
ENST00000263694.6	protein_coding	6	4	2	0	0.3004115226337449	2512.3415637860085
ENST00000398016.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000610967.2	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000259365.6	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000586677.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000394802.4	protein_coding	2	1	1	0	1.0	8363.0
ENST00000396842.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000361354.6	protein_coding	17	14	3	0	1.398248196418956E-4	1.1693549666651728
ENST00000346348.5	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000419080.1	antisense	1	1	0	0	1.0	8363.0
ENST00000549183.1	protein_coding	3	2	1	0	0.7777777777777778	6504.555555555556
ENST00000235090.7	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000601957.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000380668.7	protein_coding	1	1	0	0	1.0	8363.0
ENST00000402744.6	protein_coding	5	4	1	0	0.13580246913580246	1135.716049382716
ENST00000374748.3	protein_coding	1	1	0	0	1.0	8363.0
ENST00000592540.3	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000264158.10	protein_coding	8	8	0	0	4.572473708276177E-4	3.8239597622313672
ENST00000382723.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000397223.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000454838.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000264552.11	protein_coding	1	1	0	0	1.0	8363.0
ENST00000078429.6	protein_coding	2	1	1	0	1.0	8363.0
ENST00000349048.6	protein_coding	6	5	1	0	0.053497942386831275	447.40329218106996
ENST00000476832.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000478722.3	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000300030.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000610179.3	protein_coding	3	3	0	0	0.1111111111111111	929.2222222222222
ENST00000248244.5	protein_coding	1	1	0	0	1.0	8363.0
ENST00000404914.5	protein_coding	4	4	0	0	0.037037037037037035	309.7407407407407
ENST00000253861.4	protein_coding	8	8	0	0	4.572473708276177E-4	3.8239597622313672
ENST00000370078.1	protein_coding	1	1	0	0	1.0	8363.0
ENST00000361915.5	protein_coding	17	16	1	0	8.130700593896571E-7	0.0067997049066757026
ENST00000394828.4	protein_coding	2	2	0	0	0.3333333333333333	2787.6666666666665
ENST00000500704.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000374900.4	protein_coding	1	1	0	0	1.0	8363.0
ENST00000370986.6	protein_coding	1	1	0	0	1.0	8363.0
